player_fifa_api_id,player_name,height,weight,aggression,interceptions,vision,long_passing,jumping,heading_accuracy,overall_rating,preferred_foot,ball_control,balance,strength,stamina,MAX(p.date)
220048,Simone Scuffet,187.96,165,35,18,33,34,70,18,72,right,21,45,65,40,2015-10-02 00:00:00
220052,Igor Bubnjic,187.96,183,77,71,29,51,66,73,72,left,51,34,82,60,2016-03-10 00:00:00
220061,Norbert Gyomber,187.96,163,72,76,21,53,62,76,72,right,55,54,69,55,2016-05-05 00:00:00
220079,Povilas Leimonas,185.42,172,47,56,43,56,75,41,59,right,56,65,73,61,2014-09-18 00:00:00
220084,Cesar,170.18,143,42,15,62,56,57,36,67,right,72,74,64,70,2016-03-24 00:00:00
220085,Gian-Luca Waldschmidt,180.34,161,38,16,52,49,63,52,62,left,64,74,48,55,2016-05-19 00:00:00
220093,Hans Hateboer,187.96,163,72,64,29,60,74,68,68,right,65,64,76,70,2016-01-28 00:00:00
220118,Iiass Bel Hassani,172.72,159,46,42,78,64,60,46,72,left,76,83,56,55,2016-03-10 00:00:00
220121,Marko Scepovic,190.5,183,66,31,58,69,72,74,69,right,66,54,73,64,2016-04-21 00:00:00
220123,Formose Mendy,185.42,165,83,53,32,43,69,68,64,right,49,59,70,55,2016-02-11 00:00:00
220127,Joao Silva,185.42,190,67,11,46,29,69,74,68,right,72,59,79,69,2016-04-07 00:00:00
220128,Jonathan Cristaldo,175.26,154,65,34,59,51,55,68,74,right,79,75,63,68,2016-04-07 00:00:00
220131,Mbaye Diagne,190.5,181,52,25,57,32,54,78,62,right,61,33,90,62,2015-07-03 00:00:00
220132,Joseba Zaldua,175.26,157,78,76,34,52,68,66,72,right,63,74,60,69,2016-03-03 00:00:00
220143,Samuel Stefanik,177.8,163,44,49,70,71,56,52,66,right,70,77,48,68,2016-02-25 00:00:00
220150,Jean Deza,175.26,157,63,33,60,61,52,54,68,right,74,86,56,60,2016-03-03 00:00:00
220166,Avto,177.8,154,43,26,54,48,47,48,64,right,68,70,58,58,2015-04-10 00:00:00
220172,Saidy Janko,177.8,154,66,64,46,46,58,58,67,right,66,59,71,72,2016-05-05 00:00:00
220175,Olivier Kemen,177.8,172,65,56,54,56,71,49,58,right,62,74,76,75,2016-04-07 00:00:00
220178,Jeremy Bokila,187.96,179,44,28,59,44,64,68,70,left,70,54,78,66,2016-05-12 00:00:00
220182,Jason Denayer,182.88,154,63,73,46,53,76,69,73,right,69,59,79,69,2016-03-10 00:00:00
220184,Jorge Intima,175.26,159,34,13,60,34,62,33,57,right,64,69,58,64,2016-02-04 00:00:00
220188,Sacha Bastien,195.58,201,23,25,25,37,62,25,60,right,25,46,74,26,2014-11-07 00:00:00
220205,Martin Milec,175.26,152,70,65,53,62,79,62,68,right,64,71,54,76,2016-06-23 00:00:00
220253,Munir El Haddadi,175.26,152,36,13,55,52,51,69,74,left,80,76,53,49,2016-04-21 00:00:00
220269,Junior Oto'o Zue,182.88,159,61,65,34,47,74,54,68,right,71,67,66,75,2016-01-21 00:00:00
220295,Enner Valencia,175.26,163,50,42,62,63,90,80,76,right,73,74,70,85,2016-04-21 00:00:00
220314,Ofir Marciano,193.04,192,19,16,25,16,50,13,64,right,17,40,80,33,2016-02-11 00:00:00
220408,Jozef Piacek,193.04,203,67,55,34,57,72,57,63,right,32,62,92,53,2016-03-10 00:00:00
220420,Jack Leitch,175.26,143,42,33,57,59,53,42,57,right,63,80,40,74,2015-12-17 00:00:00
220466,Federico Mattiello,182.88,170,64,60,60,63,55,68,71,left,73,71,55,78,2016-04-21 00:00:00
220475,Alberto Grassi,182.88,165,68,68,68,72,58,64,70,right,76,68,64,69,2016-04-21 00:00:00
220511,Michal Przybyla,177.8,148,75,45,48,49,67,65,62,right,64,71,60,70,2016-01-28 00:00:00
220513,Federico Ricci,175.26,139,58,47,67,57,35,41,68,left,69,74,39,63,2016-04-14 00:00:00
220556,Ulysse Diallo,180.34,170,38,45,49,33,82,74,67,left,62,65,63,53,2015-10-09 00:00:00
220566,Demba Camara,185.42,181,41,46,53,53,70,65,66,right,73,74,73,71,2016-02-25 00:00:00
220570,Jan Bednarek,187.96,170,56,61,31,38,74,56,60,right,46,54,70,56,2016-04-21 00:00:00
220579,Younes Kaabouni,180.34,159,63,49,69,64,53,54,62,right,64,73,56,55,2016-02-18 00:00:00
220587,Bartlomiej Smuczynski,175.26,152,43,22,60,53,53,37,59,right,62,76,58,76,2016-03-03 00:00:00
220589,Dany Maury,175.26,154,66,61,37,49,65,59,60,right,58,68,73,57,2016-02-04 00:00:00
220602,Thomas Fekete,177.8,165,56,48,39,36,63,49,53,right,42,62,56,56,2016-03-10 00:00:00
220604,Jaume,187.96,168,21,25,43,32,70,16,74,right,12,54,64,43,2015-11-12 00:00:00
220605,Joao Rodriguez,180.34,152,42,32,56,56,47,53,60,right,66,76,42,66,2016-03-24 00:00:00
220607,Piotr Piwowar,175.26,148,51,50,32,43,54,51,50,right,37,72,41,49,2014-07-18 00:00:00
220609,Valentin Vada,175.26,152,64,63,70,68,59,55,66,right,70,75,65,63,2016-03-31 00:00:00
220620,Florent Hadergjonaj,182.88,159,64,62,60,68,69,61,69,right,70,72,77,74,2015-10-16 00:00:00
220621,Said Benrahma,172.72,148,45,39,60,61,57,54,67,right,69,80,44,60,2016-04-28 00:00:00
220630,Nuno Rocha,182.88,172,66,60,69,67,69,65,66,right,70,59,72,75,2014-04-18 00:00:00
220633,Demarai Gray,177.8,146,33,23,57,56,55,31,68,right,75,82,50,71,2016-04-07 00:00:00
220637,Moi,180.34,165,55,64,36,45,56,46,61,left,56,65,57,63,2016-03-03 00:00:00
220650,Melvyn Lorenzen,187.96,190,44,28,51,50,61,43,63,right,67,52,76,55,2016-04-21 00:00:00
220665,Gregory Wuethrich,193.04,194,57,65,36,34,71,63,62,right,29,46,83,63,2015-12-10 00:00:00
220668,Albion Avdijaj,190.5,176,50,24,48,23,67,72,54,right,49,49,66,60,2016-03-03 00:00:00
220673,Renato Tapia,187.96,172,83,67,71,60,79,75,71,right,77,67,82,84,2016-03-17 00:00:00
220685,Leo Bonatini,185.42,176,66,23,61,58,68,74,76,right,77,57,70,67,2016-05-05 00:00:00
220702,Gaston Silva,185.42,172,65,72,53,60,69,74,70,left,64,72,77,69,2016-04-21 00:00:00
220763,Ryan Thomas,175.26,141,51,59,74,63,30,31,71,right,78,77,47,70,2016-03-31 00:00:00
220765,Pedro Ramirez,165.1,150,46,34,66,62,70,46,65,right,62,91,34,75,2015-09-21 00:00:00
220766,Juan Falcon,177.8,179,68,31,58,50,58,63,67,right,66,63,70,67,2016-05-05 00:00:00
220782,Marco Ilaimaharitra,177.8,170,65,68,53,60,72,53,63,right,58,71,61,81,2016-04-07 00:00:00
220783,Nicolas Delporte,177.8,157,62,64,38,56,63,56,63,left,62,60,62,70,2016-04-28 00:00:00
220785,Antonio-Mirko Colak,187.96,183,52,19,37,42,64,69,67,right,70,54,76,55,2016-05-05 00:00:00
220814,Lucas Hernandez,180.34,165,77,75,33,58,85,75,74,left,65,61,69,61,2016-05-12 00:00:00
220831,Mickael Malsa,177.8,152,58,48,53,65,58,59,58,right,58,72,56,64,2015-07-03 00:00:00
220834,Marco Asensio,177.8,154,45,41,81,74,54,47,75,left,83,75,57,66,2016-03-03 00:00:00
220846,Eugene Ansah,177.8,154,43,13,55,50,82,60,64,right,67,69,56,61,2016-01-28 00:00:00
220847,Mathieu Maertens,182.88,157,52,60,58,58,49,43,58,right,62,75,50,56,2015-05-08 00:00:00
220872,Greg Kiltie,177.8,154,55,40,55,59,52,46,58,right,61,63,58,62,2016-04-28 00:00:00
220876,Franck Honorat,180.34,154,31,12,51,38,66,63,61,right,63,68,45,53,2016-01-07 00:00:00
220881,Valmir Sulejmani,182.88,163,35,17,54,42,62,42,62,left,69,71,52,43,2015-09-21 00:00:00
220908,Andy Kawaya,172.72,181,63,51,55,57,83,39,65,left,68,84,81,61,2016-01-14 00:00:00
220911,Michal Walski,170.18,137,59,64,61,56,45,37,60,right,61,90,32,44,2015-09-21 00:00:00
220912,Filip Jagiello,180.34,154,50,33,58,60,64,33,57,right,59,69,58,51,2016-04-28 00:00:00
220921,Anderson Esiti,187.96,187,91,77,51,64,75,66,72,right,66,41,91,82,2016-03-17 00:00:00
220925,Alessandro Schoepf,177.8,165,31,32,64,63,58,40,72,right,74,75,49,75,2016-03-24 00:00:00
220940,Cameron Brannagan,180.34,157,49,28,69,69,56,48,60,right,61,67,56,48,2016-05-12 00:00:00
220965,Anas Tahiri,177.8,134,32,24,52,51,55,27,57,right,65,77,29,38,2015-03-06 00:00:00
220966,Faysel Kasmi,167.64,143,57,62,62,65,54,52,66,left,75,77,56,65,2015-09-21 00:00:00
220968,Ahmed El Messaoudi,182.88,172,65,64,57,60,78,64,64,right,67,68,70,64,2016-03-24 00:00:00
220991,Vasil Shkurtaj,190.5,185,32,25,46,34,60,68,62,right,61,50,73,59,2013-11-29 00:00:00
221014,Carlos Fernandez,185.42,159,56,20,44,30,55,66,62,right,65,59,49,62,2015-10-16 00:00:00
221016,Nikola Vukcevic,182.88,168,81,74,67,67,87,72,73,left,73,60,74,81,2016-04-21 00:00:00
221087,Pau Sabata,187.96,159,39,16,32,25,60,15,71,left,15,57,52,42,2016-03-10 00:00:00
221120,Rai Vloet,187.96,168,56,33,67,62,68,70,65,right,67,63,70,64,2016-02-04 00:00:00
221130,Yoan Cardinale,180.34,185,34,15,45,19,55,16,70,right,30,40,58,34,2016-05-12 00:00:00
221168,Dawid Kownacki,185.42,176,60,42,61,59,63,63,63,right,63,63,61,68,2016-05-05 00:00:00
221178,Lewis Enoh,187.96,172,57,20,45,37,73,70,63,right,59,48,83,71,2016-04-07 00:00:00
221267,Anthony Biekman,180.34,172,29,25,46,35,65,63,60,right,59,64,75,53,2015-04-10 00:00:00
221269,Jairo Riedewald,182.88,174,68,77,62,74,68,69,75,left,75,59,76,74,2016-05-05 00:00:00
221271,Theo Pellenard,182.88,163,62,62,43,52,71,62,66,left,62,62,69,71,2015-09-21 00:00:00
221274,Yanis Mbombo Lokwa,177.8,172,33,22,48,48,74,55,63,right,63,70,61,67,2016-07-07 00:00:00
221280,Aaron Kuhl,172.72,146,75,54,61,64,71,47,61,right,63,80,59,68,2016-04-21 00:00:00
221322,Eoghan O'Connell,185.42,176,49,51,34,27,72,52,55,right,36,43,62,61,2016-05-05 00:00:00
221330,Jessy Galvez Lopez,177.8,143,60,59,58,60,70,44,64,left,65,75,57,56,2015-09-21 00:00:00
221335,Frano Mlinar,182.88,163,61,41,61,66,59,55,61,right,67,60,59,54,2015-05-01 00:00:00
221354,Milos Veljkovic,182.88,170,52,58,39,41,59,54,61,right,51,56,64,62,2016-04-28 00:00:00
221355,Nathan Thomas,177.8,176,33,39,50,51,78,33,61,left,60,81,61,66,2016-01-14 00:00:00
221363,Donny van de Beek,185.42,168,63,58,73,64,64,59,69,right,75,58,69,65,2016-03-03 00:00:00
221365,Thanasis Karagounis,177.8,152,69,26,53,66,34,45,64,right,70,70,41,65,2016-03-17 00:00:00
221367,Deni Milosevic,182.88,161,41,29,63,65,59,34,65,right,69,65,57,58,2016-06-16 00:00:00
221376,Ante Puljic,187.96,181,70,66,38,51,71,72,67,right,53,54,73,64,2015-03-06 00:00:00
221422,Sverrir Ingi Ingason,187.96,183,73,70,49,57,76,66,70,right,60,58,77,73,2015-09-21 00:00:00
221425,Kazuki Nagasawa,172.72,150,38,19,69,64,62,30,70,right,76,89,38,66,2015-11-06 00:00:00
221428,Dominik Kun,172.72,139,33,35,58,43,60,40,60,left,65,85,34,63,2015-05-29 00:00:00
221456,Reece Burke,187.96,179,64,52,29,45,57,59,60,right,49,50,70,60,2016-06-09 00:00:00
221491,Nico Elvedi,187.96,183,61,65,46,55,70,73,68,right,65,54,67,75,2016-05-12 00:00:00
221501,Antonio Marin Molina,177.8,165,74,62,49,59,63,61,63,right,59,74,56,71,2015-10-16 00:00:00
221521,Rick Dekker,175.26,141,70,68,69,68,62,46,66,right,68,75,50,67,2016-03-03 00:00:00
221536,Charles Telfer,175.26,163,42,54,65,55,60,46,62,right,67,80,56,70,2016-01-14 00:00:00
221564,Matias Nahuel Leiva,172.72,148,49,32,73,63,66,44,73,right,77,86,50,65,2016-05-12 00:00:00
221629,Leandro Kappel,182.88,161,35,25,54,45,69,59,63,right,62,60,63,51,2014-08-15 00:00:00
221640,Luca Radice,180.34,154,43,30,47,72,54,43,58,left,58,72,47,44,2015-01-30 00:00:00
221641,Wilfried Kanon,187.96,187,67,80,31,50,74,69,72,left,67,50,85,59,2015-12-17 00:00:00
221642,Mickael Leca,185.42,165,67,67,31,56,77,51,64,right,35,65,75,69,2015-04-10 00:00:00
221646,Gino Bosz,187.96,154,58,54,64,63,57,59,63,right,65,68,71,65,2016-04-14 00:00:00
221653,Fran Serrano,187.96,185,50,53,31,31,76,62,60,right,37,47,74,63,2015-10-16 00:00:00
221660,Victor Nilsson Lindeloef,187.96,176,72,74,50,58,60,74,72,right,59,47,76,71,2016-05-12 00:00:00
221694,Minhoca,175.26,146,46,30,77,67,53,44,72,right,76,82,52,70,2016-05-05 00:00:00
221695,Godfred Donsah,175.26,154,74,66,66,74,79,56,73,right,76,84,74,86,2016-05-12 00:00:00
221701,Gabriel Boschilia,172.72,139,47,27,68,70,59,46,67,left,72,81,43,67,2016-03-17 00:00:00
221706,Diney,185.42,181,74,60,29,37,57,70,64,right,38,45,80,64,2016-04-14 00:00:00
221728,Silvio Rodic,198.12,207,22,26,29,18,51,13,61,right,19,40,57,24,2015-10-30 00:00:00
221734,Ylli Sallahi,177.8,179,64,58,52,49,58,44,62,left,68,68,64,65,2016-04-07 00:00:00
221740,Enzo Crivelli,182.88,174,87,25,61,52,70,70,70,right,70,42,82,71,2016-02-25 00:00:00
221743,Helder Costa,177.8,161,60,18,62,46,48,46,69,left,74,71,58,68,2015-09-21 00:00:00
221749,Jorge Kadu,175.26,157,29,25,44,55,67,64,61,right,62,75,64,60,2014-11-14 00:00:00
221750,Andre Geraldes,180.34,154,69,77,58,54,74,60,74,right,68,72,75,76,2016-04-14 00:00:00
221764,Dominic Thomas,170.18,143,50,49,55,57,52,45,55,left,55,82,40,57,2016-04-21 00:00:00
221838,Milos Jojic,177.8,174,59,64,76,75,65,54,74,right,77,77,67,69,2016-04-28 00:00:00
221839,Valmir Berisha,177.8,181,46,16,47,49,48,62,63,left,62,57,69,64,2015-12-03 00:00:00
221841,Adam Armstrong,172.72,152,78,36,48,55,75,57,67,right,64,88,58,72,2016-06-09 00:00:00
221848,Dennes de Kegel,175.26,152,56,59,42,48,66,49,59,right,58,78,54,53,2015-05-08 00:00:00
221860,Carlos Gruezo,170.18,148,80,72,62,68,67,52,70,right,67,83,64,74,2016-06-09 00:00:00
221862,Valentin Lavigne,180.34,159,52,34,63,63,59,68,69,right,74,83,63,52,2016-02-11 00:00:00
221883,Fernando Quesada,177.8,157,43,30,65,67,50,36,63,right,71,66,56,53,2016-02-11 00:00:00
221885,Paul Seguin,185.42,174,59,56,48,61,66,58,59,right,60,59,74,55,2016-04-14 00:00:00
221891,Uros Vitas,187.96,187,68,62,50,54,60,68,66,right,52,43,78,52,2016-04-07 00:00:00
221897,Marion,172.72,143,29,35,58,59,52,54,69,left,67,84,35,68,2016-03-10 00:00:00
221898,Jordy van der Winden,180.34,165,66,55,49,53,62,52,59,left,59,65,60,55,2015-02-13 00:00:00
221906,Coll Donaldson,187.96,183,50,52,34,42,80,61,61,right,60,54,73,64,2016-03-10 00:00:00
221907,Bilal Ould-Chikh,167.64,132,30,20,68,45,70,30,67,left,75,92,40,51,2015-11-06 00:00:00
221908,Lewis Morgan,177.8,165,45,25,57,52,50,44,54,right,55,63,56,49,2015-05-22 00:00:00
221911,Rafael Amorim,193.04,196,61,63,32,40,51,69,65,left,47,37,90,49,2016-01-14 00:00:00
221913,Pavle Popara,177.8,159,38,53,69,71,58,45,60,right,60,71,50,42,2014-03-21 00:00:00
221914,Xhevdet Gela,180.34,157,31,38,53,68,52,40,58,right,62,63,58,56,2014-02-21 00:00:00
221919,Arber Zeneli,175.26,159,61,38,60,53,41,50,69,right,72,89,54,70,2016-04-07 00:00:00
221923,Carlos Vigaray,182.88,154,68,70,47,41,62,65,69,right,64,59,63,65,2015-10-16 00:00:00
221930,Nicola Sutter,182.88,165,61,47,45,54,59,48,52,right,52,61,59,61,2016-05-12 00:00:00
221969,Filip Mladenovic,180.34,143,70,69,48,49,64,56,70,left,67,69,53,76,2016-03-31 00:00:00
221970,Pawel Zielinski,177.8,174,57,60,52,60,65,58,65,right,60,69,71,74,2016-03-17 00:00:00
221982,Patrick Roberts,167.64,128,38,21,67,60,49,46,66,left,67,90,26,51,2016-04-07 00:00:00
221985,Niko Datkovic,190.5,190,61,61,14,46,67,68,66,right,34,48,85,65,2016-04-21 00:00:00
221986,Jeff Hardeveld,185.42,161,67,82,45,54,70,62,68,left,63,63,70,65,2016-03-03 00:00:00
221989,Fidan Aliti,180.34,170,44,49,34,37,70,50,53,left,45,76,58,64,2015-02-13 00:00:00
221994,Nurio,177.8,168,61,62,49,41,59,57,65,left,67,64,71,72,2015-09-21 00:00:00
222016,Nikola Lekovic,175.26,161,69,66,39,53,71,50,66,left,56,77,61,80,2014-09-18 00:00:00
222028,Julian Weigl,185.42,157,64,78,75,79,57,59,75,right,76,64,59,78,2016-05-05 00:00:00
222046,Conor Brennan,185.42,198,26,15,24,20,57,14,51,right,21,45,67,16,2016-03-31 00:00:00
222060,Nathan,177.8,161,38,20,65,69,63,41,71,right,78,78,67,68,2016-06-09 00:00:00
222094,Juanma,180.34,165,34,25,45,28,63,59,57,right,49,65,59,56,2014-05-02 00:00:00
222101,Kyrylo Petrov,182.88,168,60,54,29,26,72,63,49,right,51,59,66,58,2015-07-10 00:00:00
222102,Stojan Vranjes,182.88,165,48,64,74,70,55,66,65,left,66,65,65,70,2015-09-21 00:00:00
222107,Tomas Majtan,180.34,174,34,25,47,32,65,65,59,right,53,62,56,55,2014-05-09 00:00:00
222109,Christopher Cadden,182.88,157,55,44,51,54,58,52,53,right,55,70,41,59,2016-04-14 00:00:00
222138,Dzikamai Andre Gwaze,177.8,157,33,36,41,56,75,52,55,right,61,75,61,58,2015-10-30 00:00:00
222148,Ondrej Duda,180.34,163,63,26,75,69,70,49,72,right,78,70,45,59,2016-03-24 00:00:00
222152,Wallyson Mallmann,182.88,170,65,65,69,73,62,65,71,left,75,69,72,70,2016-03-17 00:00:00
222158,Erivaldo,177.8,154,32,22,50,48,51,49,62,right,65,63,58,50,2014-04-11 00:00:00
222163,Robert Pich,172.72,150,33,17,58,60,50,53,66,right,66,79,46,73,2016-03-10 00:00:00
222253,Sam Valcke,187.96,183,46,21,59,52,59,60,60,right,57,61,68,53,2015-05-08 00:00:00
222262,Cyriel Dessers,185.42,176,52,13,46,49,63,64,65,right,65,62,79,64,2016-02-18 00:00:00
222266,Jakub Bartosz,182.88,168,70,62,46,40,64,44,58,right,43,63,50,65,2016-04-14 00:00:00
222272,Barnes Osei,177.8,146,57,23,53,42,72,45,64,right,68,67,61,57,2016-04-14 00:00:00
222286,Gautier Lloris,190.5,183,54,61,32,43,67,60,63,left,39,45,76,56,2016-04-14 00:00:00
222321,Issa Baradji,185.42,176,74,19,46,35,72,65,65,right,63,41,84,76,2016-01-28 00:00:00
222329,Mateusz Wdowiak,175.26,132,56,41,56,58,64,48,58,right,62,84,32,57,2016-03-31 00:00:00
222352,Albian Ajeti,182.88,170,29,16,59,41,80,64,64,right,64,62,75,60,2016-01-14 00:00:00
222355,Luca Valzania,182.88,159,55,46,59,66,59,46,61,right,67,62,54,58,2016-05-12 00:00:00
222357,Breel Embolo,185.42,185,63,41,69,70,72,66,76,right,82,73,85,81,2016-04-14 00:00:00
222364,Piqueti,172.72,159,64,24,61,44,54,48,64,right,67,75,61,61,2015-10-02 00:00:00
222390,Unai Lopez,170.18,141,48,62,79,73,74,51,73,right,75,82,62,78,2016-04-14 00:00:00
222407,David Goldar,180.34,170,72,64,52,65,74,56,64,right,53,59,67,54,2015-10-16 00:00:00
222411,Jerome Prior,182.88,194,50,25,40,27,61,14,68,right,22,51,78,30,2016-03-10 00:00:00
222457,Bernard Mensah,177.8,143,72,50,66,71,60,68,74,right,76,69,70,73,2016-05-12 00:00:00
222475,Morten Thorsby,185.42,159,78,59,62,63,78,61,67,right,75,68,73,82,2016-02-04 00:00:00
222492,Leroy Sane,182.88,165,52,32,66,63,64,69,76,left,78,75,60,74,2016-05-12 00:00:00
222493,Marvin Friedrich,193.04,172,51,63,52,64,68,65,64,right,54,52,72,62,2016-04-21 00:00:00
222501,Timothy Castagne,180.34,152,65,64,52,63,70,62,69,right,67,68,67,78,2016-03-24 00:00:00
222509,Daniel Ceballos,175.26,143,61,54,80,68,56,37,74,right,81,74,49,60,2016-04-21 00:00:00
222513,Rolando Aarons,175.26,148,33,28,57,62,45,51,71,left,78,79,45,65,2015-11-12 00:00:00
222524,Robin Kamber,187.96,183,43,31,60,66,31,49,52,right,56,55,71,45,2016-04-21 00:00:00
222533,Nuno Valente,175.26,148,47,55,69,66,73,53,66,right,69,75,59,74,2016-01-14 00:00:00
222537,Zizo,175.26,148,47,59,65,64,51,38,63,right,68,78,48,61,2015-02-20 00:00:00
222558,Rick Karsdorp,182.88,176,83,65,67,70,74,66,73,right,67,65,72,83,2016-04-07 00:00:00
222597,Ernest Ohemeng,175.26,143,27,22,57,38,63,40,69,right,74,85,45,72,2015-11-26 00:00:00
222598,Nelson Monte,187.96,172,60,69,36,41,81,64,68,right,53,55,78,65,2016-02-04 00:00:00
222634,Success Isaac,185.42,190,46,21,54,44,81,62,70,right,72,57,83,66,2015-12-17 00:00:00
222636,Grejohn Kyei,187.96,185,55,19,45,43,78,66,66,right,65,73,81,62,2016-03-10 00:00:00
222685,Daniel Follonier,185.42,172,49,26,62,56,59,48,64,right,67,57,63,60,2016-01-21 00:00:00
222708,Breno,175.26,161,52,52,50,62,75,53,65,left,69,71,61,74,2016-03-03 00:00:00
222709,Petros,180.34,172,85,75,70,70,61,57,76,right,79,71,67,83,2016-06-02 00:00:00
222724,Manuel Benson,170.18,132,45,48,49,56,61,42,60,left,67,74,46,54,2015-04-17 00:00:00
222729,Gustavo,187.96,168,76,19,50,33,58,71,62,right,60,52,71,59,2015-10-16 00:00:00
222737,Malcom,170.18,143,51,15,69,59,58,57,71,left,74,84,40,69,2016-03-31 00:00:00
222741,Leandro Pereira,190.5,165,59,21,57,47,74,75,71,right,72,39,79,69,2016-04-28 00:00:00
222762,Paulin Puel,177.8,161,31,15,53,51,67,59,59,right,54,68,53,43,2016-05-12 00:00:00
222773,Luca-Milan Zander,182.88,161,63,55,40,50,65,58,60,right,56,62,63,55,2016-02-25 00:00:00
222775,Tobias Pachonik,182.88,192,59,61,48,58,62,66,62,right,65,63,71,72,2015-03-20 00:00:00
222825,Chadrac Akolo,172.72,159,32,23,49,42,50,37,56,right,60,71,49,42,2015-12-03 00:00:00
222828,Nicolas Rommens,182.88,163,53,57,53,61,61,62,58,right,64,65,58,56,2015-05-15 00:00:00
222832,Joao Teixeira,177.8,159,69,64,69,67,62,50,69,right,72,71,65,77,2016-03-03 00:00:00
222875,Joris Kayembe Ditu,180.34,148,70,32,63,61,67,50,69,left,72,70,67,58,2015-12-10 00:00:00
222883,Thomas Toure,175.26,165,61,43,70,61,70,67,72,right,75,73,64,64,2016-02-25 00:00:00
222900,Warner Hahn,198.12,187,36,24,56,40,75,14,73,right,24,49,77,38,2016-06-16 00:00:00
222907,Tomasz Zajac,170.18,132,27,14,52,52,58,41,62,right,62,91,30,64,2015-09-21 00:00:00
222909,Gilles Ruyssen,185.42,190,70,69,37,54,61,64,65,right,43,53,74,58,2016-04-14 00:00:00
222922,Jake Hesketh,167.64,154,45,28,66,66,67,51,62,right,67,84,34,55,2016-01-28 00:00:00
222943,Jony,177.8,176,64,52,77,73,50,44,77,left,76,84,73,81,2016-06-23 00:00:00
222944,Pablo Perez,187.96,165,57,51,68,65,67,79,70,right,73,53,68,63,2016-05-05 00:00:00
222946,Gracjan Horoszkiewicz,190.5,179,57,55,32,40,62,48,60,right,43,44,88,59,2016-01-07 00:00:00
222979,Liam Smith,177.8,150,56,58,45,50,63,41,57,right,50,71,53,63,2016-05-05 00:00:00
222982,Alexis Blin,182.88,172,65,75,69,67,62,54,68,right,67,57,68,77,2016-04-14 00:00:00
222987,Hotaru Yamaguchi,175.26,141,75,69,69,74,74,52,69,right,74,82,46,77,2016-01-07 00:00:00
222993,Yoichiro Kakitani,177.8,150,28,20,58,59,83,55,71,right,76,74,62,69,2015-12-03 00:00:00
222994,Marvelous Nakamba,177.8,157,88,78,61,64,68,59,71,left,73,75,76,77,2016-04-21 00:00:00
223033,Jorge Mere,182.88,170,68,73,34,52,78,72,72,right,65,76,68,67,2016-04-21 00:00:00
223070,Louis Nganioni,177.8,170,66,69,57,58,65,45,68,left,72,71,72,84,2016-01-21 00:00:00
223113,Krzystof Piatek,182.88,161,33,17,51,35,65,60,56,right,51,59,63,65,2016-03-24 00:00:00
223115,Paul Gladon,187.96,174,46,29,49,51,73,72,66,right,64,65,75,70,2016-01-14 00:00:00
223117,"Jeffry Fortes,30",182.88,165,75,64,53,63,77,64,64,right,57,65,67,70,2015-05-08 00:00:00
223142,Aytac Sulu,182.88,176,83,70,31,59,86,86,75,right,63,68,79,72,2016-04-14 00:00:00
223143,Ulisses Garcia,185.42,172,62,60,36,40,60,54,63,left,61,65,73,78,2016-04-14 00:00:00
223146,Francisco Rodriguez,175.26,168,60,46,64,65,64,48,67,right,70,68,58,64,2016-05-05 00:00:00
223197,Enes Unal,185.42,165,43,29,57,47,66,63,69,right,72,66,65,61,2016-01-28 00:00:00
223198,Ali Adnan,185.42,157,74,66,60,68,66,62,72,left,73,56,78,86,2016-05-12 00:00:00
223205,Everon Pisas,177.8,161,68,49,43,49,73,39,61,left,66,75,64,60,2015-05-01 00:00:00
223214,Kevin Friesenbichler,187.96,165,36,12,42,34,74,74,66,left,63,54,72,59,2016-02-04 00:00:00
223217,Patrick De Vlamynck,185.42,185,20,25,25,23,50,25,60,right,25,27,67,23,2015-05-29 00:00:00
223219,Anice Badri,177.8,161,42,24,64,59,69,59,68,right,69,74,58,60,2016-04-21 00:00:00
223222,Benjamin Delacourt,177.8,170,74,62,48,54,72,65,63,right,41,68,70,62,2014-12-05 00:00:00
223223,Kevin Vandendriessche,182.88,190,80,68,69,67,64,68,69,right,65,53,87,92,2016-04-28 00:00:00
223224,Marin Jakolis,182.88,148,33,12,42,35,62,57,56,right,62,67,45,48,2015-12-17 00:00:00
223226,Sebastien Pennacchio,170.18,154,67,62,57,58,63,51,59,right,56,78,62,68,2015-07-03 00:00:00
223227,Kevin Vermeulen,185.42,170,56,46,64,63,62,64,62,right,65,59,73,66,2015-11-26 00:00:00
223228,Elso Brito,182.88,152,68,51,65,66,66,46,62,left,67,66,50,58,2016-01-28 00:00:00
223229,Cristian Manea,182.88,152,58,61,42,61,63,64,63,right,63,64,57,58,2016-05-05 00:00:00
223263,Ziggy Gordon,180.34,170,76,59,39,41,71,53,64,right,60,53,59,74,2016-05-05 00:00:00
223264,Stephen Hendrie,177.8,154,65,59,43,35,56,43,62,left,60,57,57,72,2016-04-14 00:00:00
223265,Michael Devlin,187.96,174,66,56,34,36,72,56,59,right,36,51,76,71,2016-03-10 00:00:00
223268,Anthony Andreu,177.8,161,59,56,67,65,60,61,67,right,66,74,63,74,2016-06-02 00:00:00
223273,Mario Pasalic,185.42,172,76,71,73,71,69,65,72,right,73,54,73,70,2015-10-23 00:00:00
223284,Pablo Martinez,182.88,170,71,58,43,52,67,67,66,left,59,64,69,73,2016-02-25 00:00:00
